"Route ID","Route Code","Depot Id","Depot Name",Location,"Agent ID","Agent Code","Agent name","Region ID","Region Name","Sub Region ID","Sub Region Name",Country,"Regional Sales Manager ID","Regional Sales Manager Name","Regional Sales Manager Data","Area Sales Supervisor ID","Area Sales Supervisor Name","Area Sales Supervisor Data"
268,RT0255,28,"Kikami Company Ltd - Nansana",WAKISO,27,HC00000027,"Kikami Company Ltd - Nansana -BLOCKED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",396,"SB2 Musoke David","396-SB2 Musoke David"
72,RT0071,30,"Liberty Hub U Limited - Kawuku",KAWUKU,29,HC00000029,"Liberty Hub U Ltd - Kawuku",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",284,"SB4 Nakiyinga","284-SB4 Nakiyinga"
73,RT0072,30,"Liberty Hub U Limited - Kawuku",KAWUKU,29,HC00000029,"Liberty Hub U Ltd - Kawuku",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",284,"SB4 Nakiyinga","284-SB4 Nakiyinga"
74,RT0073,30,"Liberty Hub U Limited - Kawuku",KAWUKU,29,HC00000029,"Liberty Hub U Ltd - Kawuku",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",284,"SB4 Nakiyinga","284-SB4 Nakiyinga"
270,RT0257,30,"Liberty Hub U Limited - Kawuku",KAWUKU,29,HC00000029,"Liberty Hub U Ltd - Kawuku",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",284,"SB4 Nakiyinga","284-SB4 Nakiyinga"
75,RT0074,31,"Lovine Logistics Limited - Luzira",LUZIRA,30,HC00000030,"Lovine Logistics Ltd. - Luzira",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
76,RT0075,31,"Lovine Logistics Limited - Luzira",LUZIRA,30,HC00000030,"Lovine Logistics Ltd. - Luzira",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
77,RT0076,31,"Lovine Logistics Limited - Luzira",LUZIRA,30,HC00000030,"Lovine Logistics Ltd. - Luzira",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
271,RT0258,31,"Lovine Logistics Limited - Luzira",LUZIRA,30,HC00000030,"Lovine Logistics Ltd. - Luzira",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
78,RT0077,32,"Lugoba Traders Ltd - Kawempe Shop",KAWEMPE,31,HC00000031,"Lugoba Traders Ltd - Kawempe BLOCKED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
79,RT0078,32,"Lugoba Traders Ltd - Kawempe Shop",KAWEMPE,31,HC00000031,"Lugoba Traders Ltd - Kawempe BLOCKED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
80,RT0079,32,"Lugoba Traders Ltd - Kawempe Shop",KAWEMPE,31,HC00000031,"Lugoba Traders Ltd - Kawempe BLOCKED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
272,RT0259,32,"Lugoba Traders Ltd - Kawempe Shop",KAWEMPE,31,HC00000031,"Lugoba Traders Ltd - Kawempe BLOCKED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
81,RT0080,33,"Lugoba Traders Ltd - Congo",LUGOBA,32,HC00000032,"Lugoba Traders Ltd - Lugoba BLOCKED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
82,RT0081,33,"Lugoba Traders Ltd - Congo",LUGOBA,32,HC00000032,"Lugoba Traders Ltd - Lugoba BLOCKED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
222,RT0186,33,"Lugoba Traders Ltd - Congo",LUGOBA,32,HC00000032,"Lugoba Traders Ltd - Lugoba BLOCKED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
273,RT0260,33,"Lugoba Traders Ltd - Congo",LUGOBA,32,HC00000032,"Lugoba Traders Ltd - Lugoba BLOCKED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
83,RT0082,34,"Mugisha International Ltd - Kafumbe Mukasa",KAFUMBE,33,HC00000033,"Mugisha International Ltd - Kafumbe Muka",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
84,RT0083,34,"Mugisha International Ltd - Kafumbe Mukasa",KAFUMBE,33,HC00000033,"Mugisha International Ltd - Kafumbe Muka",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
85,RT0084,34,"Mugisha International Ltd - Kafumbe Mukasa",KAFUMBE,33,HC00000033,"Mugisha International Ltd - Kafumbe Muka",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
86,RT0085,34,"Mugisha International Ltd - Kafumbe Mukasa",KAFUMBE,33,HC00000033,"Mugisha International Ltd - Kafumbe Muka",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
274,RT0261,34,"Mugisha International Ltd - Kafumbe Mukasa",KAFUMBE,33,HC00000033,"Mugisha International Ltd - Kafumbe Muka",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
87,RT0086,35,"Mukankubana Beatrice Traders - Old Kampala","OLD KAMPALA",34,HC00000034,"Mukankubanah Beatrice Trades BLOCKED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
88,RT0087,35,"Mukankubana Beatrice Traders - Old Kampala","OLD KAMPALA",34,HC00000034,"Mukankubanah Beatrice Trades BLOCKED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
89,RT0088,35,"Mukankubana Beatrice Traders - Old Kampala","OLD KAMPALA",34,HC00000034,"Mukankubanah Beatrice Trades BLOCKED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
275,RT0262,35,"Mukankubana Beatrice Traders - Old Kampala","OLD KAMPALA",34,HC00000034,"Mukankubanah Beatrice Trades BLOCKED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
90,RT0089,36,"Mukankubana Beatrice Traders - Kamwokya",KAMWOKYA,35,HC00000035,"Mukankubanah Beatrice Traders-BLOCKED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
91,RT0090,36,"Mukankubana Beatrice Traders - Kamwokya",KAMWOKYA,35,HC00000035,"Mukankubanah Beatrice Traders-BLOCKED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
276,RT0263,36,"Mukankubana Beatrice Traders - Kamwokya",KAMWOKYA,35,HC00000035,"Mukankubanah Beatrice Traders-BLOCKED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
92,RT0091,37,"Multiple Alliance Limited - Lukaya",NYENDO,36,HC00000036,"Multiple Alliance Ltd - Lukaya -BLOCKED",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",184,"NB3 Dorothy","184-NB3 Dorothy"
93,RT0092,37,"Multiple Alliance Limited - Lukaya",NYENDO,36,HC00000036,"Multiple Alliance Ltd - Lukaya -BLOCKED",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",184,"NB3 Dorothy","184-NB3 Dorothy"
277,RT0264,37,"Multiple Alliance Limited - Lukaya",NYENDO,36,HC00000036,"Multiple Alliance Ltd - Lukaya -BLOCKED",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",184,"NB3 Dorothy","184-NB3 Dorothy"
97,RT0096,38,"Mutebi & sons Traders - Mubende",MUBENDE,37,HC00000037,"Mutebi & Sons Traders - Mubende",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
98,RT0097,38,"Mutebi & sons Traders - Mubende",MUBENDE,37,HC00000037,"Mutebi & Sons Traders - Mubende",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
99,RT0098,38,"Mutebi & sons Traders - Mubende",MUBENDE,37,HC00000037,"Mutebi & Sons Traders - Mubende",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
278,RT0265,38,"Mutebi & sons Traders - Mubende",MUBENDE,37,HC00000037,"Mutebi & Sons Traders - Mubende",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
441,RT0428,38,"Mutebi & sons Traders - Mubende",MUBENDE,37,HC00000037,"Mutebi & Sons Traders - Mubende",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
510,RT0496,38,"Mutebi & sons Traders - Mubende",MUBENDE,37,HC00000037,"Mutebi & Sons Traders - Mubende",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
95,RT0094,39,"Mutebi & sons Traders - Mityana",MITYANA,38,HC00000038,"Mutebi & Sons Traders - Mityana BLOCKED",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
96,RT0095,39,"Mutebi & sons Traders - Mityana",MITYANA,38,HC00000038,"Mutebi & Sons Traders - Mityana BLOCKED",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
279,RT0266,39,"Mutebi & sons Traders - Mityana",MITYANA,38,HC00000038,"Mutebi & Sons Traders - Mityana BLOCKED",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
94,RT0093,40,"Mutebi & sons Traders - Kasanda",KASSANDA,39,HC00000039,"Mutebi & Sons Traders - Kassanda BLOCKED",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
280,RT0267,40,"Mutebi & sons Traders - Kasanda",KASSANDA,39,HC00000039,"Mutebi & Sons Traders - Kassanda BLOCKED",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
100,RT0099,41,"Mwiinejamy Trading Co. Ltd - Arua Park","ARUA PARK",40,HC00000040,"Mwinejamy Trading Co Ltd - Arua Park",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
101,RT0100,41,"Mwiinejamy Trading Co. Ltd - Arua Park","ARUA PARK",40,HC00000040,"Mwinejamy Trading Co Ltd - Arua Park",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
281,RT0268,41,"Mwiinejamy Trading Co. Ltd - Arua Park","ARUA PARK",40,HC00000040,"Mwinejamy Trading Co Ltd - Arua Park",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
102,RT0101,42,"Mwiinejamy Trading Co. Ltd - Nakasero",NAKASERO,41,HC00000041,"Mwinejamy Trading Co Ltd - Nakasero",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
282,RT0269,42,"Mwiinejamy Trading Co. Ltd - Nakasero",NAKASERO,41,HC00000041,"Mwinejamy Trading Co Ltd - Nakasero",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
133,RT0140,43,"Na-wa Multi- purpose traders - Lyantonde",LYANTONDE,42,HC00000042,"Na-Wa Multi-Purpose Ltd - Lyantonde",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",149,"NB4 Farook","149-NB4 Farook"
134,RT0141,43,"Na-wa Multi- purpose traders - Lyantonde",LYANTONDE,42,HC00000042,"Na-Wa Multi-Purpose Ltd - Lyantonde",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",149,"NB4 Farook","149-NB4 Farook"
283,RT0270,43,"Na-wa Multi- purpose traders - Lyantonde",LYANTONDE,42,HC00000042,"Na-Wa Multi-Purpose Ltd - Lyantonde",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",149,"NB4 Farook","149-NB4 Farook"
135,RT0142,44,"Nkoma commodities Ltd - Nakulabye",NAKULABYE,43,HC00000043,"Nkoma commodities Ltd - Nakulabye",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",396,"SB2 Musoke David","396-SB2 Musoke David"
136,RT0143,44,"Nkoma commodities Ltd - Nakulabye",NAKULABYE,43,HC00000043,"Nkoma commodities Ltd - Nakulabye",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",396,"SB2 Musoke David","396-SB2 Musoke David"
284,RT0271,44,"Nkoma commodities Ltd - Nakulabye",NAKULABYE,43,HC00000043,"Nkoma commodities Ltd - Nakulabye",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",396,"SB2 Musoke David","396-SB2 Musoke David"
103,RT0107,45,"PK Hirani Business Holding Ltd - Nakasongola",NAKASONGOLA,44,HC00000044,"PK Hirani Business Holding Ltd-Nakason",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
104,RT0108,45,"PK Hirani Business Holding Ltd - Nakasongola",NAKASONGOLA,44,HC00000044,"PK Hirani Business Holding Ltd-Nakason",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
285,RT0272,45,"PK Hirani Business Holding Ltd - Nakasongola",NAKASONGOLA,44,HC00000044,"PK Hirani Business Holding Ltd-Nakason",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
105,RT0109,46,"Amk Distributors Ltd - Cooper Complex",NAKASERO,45,HC00000045,"AMK Distributors Ltd - Cooper Complex",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
106,RT0110,46,"Amk Distributors Ltd - Cooper Complex",NAKASERO,45,HC00000045,"AMK Distributors Ltd - Cooper Complex",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
286,RT0273,46,"Amk Distributors Ltd - Cooper Complex",NAKASERO,45,HC00000045,"AMK Distributors Ltd - Cooper Complex",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
107,RT0111,47,"Primax out door Advertising Limited - Mukono",MUKONO,46,HC00000046,"Primax Outdoor Advertising Ltd-Mukono",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",376,"SB10 Peter","376-SB10 Peter"
108,RT0112,47,"Primax out door Advertising Limited - Mukono",MUKONO,46,HC00000046,"Primax Outdoor Advertising Ltd-Mukono",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",376,"SB10 Peter","376-SB10 Peter"
109,RT0113,47,"Primax out door Advertising Limited - Mukono",MUKONO,46,HC00000046,"Primax Outdoor Advertising Ltd-Mukono",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",376,"SB10 Peter","376-SB10 Peter"
236,RT0224,47,"Primax out door Advertising Limited - Mukono",MUKONO,46,HC00000046,"Primax Outdoor Advertising Ltd-Mukono",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",376,"SB10 Peter","376-SB10 Peter"
287,RT0274,47,"Primax out door Advertising Limited - Mukono",MUKONO,46,HC00000046,"Primax Outdoor Advertising Ltd-Mukono",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",376,"SB10 Peter","376-SB10 Peter"
469,RT0455,47,"Primax out door Advertising Limited - Mukono",MUKONO,46,HC00000046,"Primax Outdoor Advertising Ltd-Mukono",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",376,"SB10 Peter","376-SB10 Peter"
963,RT0947,47,"Primax out door Advertising Limited - Mukono",MUKONO,46,HC00000046,"Primax Outdoor Advertising Ltd-Mukono",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",376,"SB10 Peter","376-SB10 Peter"
110,RT0114,48,"Rogers Bukenya Enterprises - Nyendo",NYENDO,47,HC00000047,"Rogers Bukenya Enterprises-Nyendo",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",184,"NB3 Dorothy","184-NB3 Dorothy"
111,RT0115,48,"Rogers Bukenya Enterprises - Nyendo",NYENDO,47,HC00000047,"Rogers Bukenya Enterprises-Nyendo",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",184,"NB3 Dorothy","184-NB3 Dorothy"
288,RT0275,48,"Rogers Bukenya Enterprises - Nyendo",NYENDO,47,HC00000047,"Rogers Bukenya Enterprises-Nyendo",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",184,"NB3 Dorothy","184-NB3 Dorothy"
659,RT0645,48,"Rogers Bukenya Enterprises - Nyendo",NYENDO,47,HC00000047,"Rogers Bukenya Enterprises-Nyendo",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",184,"NB3 Dorothy","184-NB3 Dorothy"
112,RT0116,49,"Rogers Bukenya Enterprises - Kalangala",KALANGALA,48,HC00000048,"Rogers Bukenya Enterprises-Kalangala",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",184,"NB3 Dorothy","184-NB3 Dorothy"
289,RT0276,49,"Rogers Bukenya Enterprises - Kalangala",KALANGALA,48,HC00000048,"Rogers Bukenya Enterprises-Kalangala",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",184,"NB3 Dorothy","184-NB3 Dorothy"
137,RT0144,50,"Semuto Commodities - Semuto",SEMUTO,49,HC00000049,"Semuto Commodities - Semuto BLOCKED",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
138,RT0145,50,"Semuto Commodities - Semuto",SEMUTO,49,HC00000049,"Semuto Commodities - Semuto BLOCKED",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
139,RT0146,50,"Semuto Commodities - Semuto",SEMUTO,49,HC00000049,"Semuto Commodities - Semuto BLOCKED",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
290,RT0277,50,"Semuto Commodities - Semuto",SEMUTO,49,HC00000049,"Semuto Commodities - Semuto BLOCKED",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
113,RT0120,51,"Subert Investments ltd - Ngoma",NGOMA,50,HC00000050,"Subert Investments Ltd - Ngoma",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
291,RT0278,51,"Subert Investments ltd - Ngoma",NGOMA,50,HC00000050,"Subert Investments Ltd - Ngoma",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
114,RT0121,52,"Suncity Traders - Lwengo",LWENGO,51,HC00000051,"Suncitay Traders Ltd - Lwengo",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",149,"NB4 Farook","149-NB4 Farook"
115,RT0122,52,"Suncity Traders - Lwengo",LWENGO,51,HC00000051,"Suncitay Traders Ltd - Lwengo",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",149,"NB4 Farook","149-NB4 Farook"
116,RT0123,52,"Suncity Traders - Lwengo",LWENGO,51,HC00000051,"Suncitay Traders Ltd - Lwengo",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",149,"NB4 Farook","149-NB4 Farook"
292,RT0279,52,"Suncity Traders - Lwengo",LWENGO,51,HC00000051,"Suncitay Traders Ltd - Lwengo",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",149,"NB4 Farook","149-NB4 Farook"
922,RT0906,52,"Suncity Traders - Lwengo",LWENGO,51,HC00000051,"Suncitay Traders Ltd - Lwengo",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",149,"NB4 Farook","149-NB4 Farook"
117,RT0124,53,"Tahasin - Tunde Traders ltd -Nateete",NATEETE,52,HC00000052,"Tahasin - Tunde Traders Ltd - Nateete",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",375,"SB3 Damascus","375-SB3 Damascus"
118,RT0125,53,"Tahasin - Tunde Traders ltd -Nateete",NATEETE,52,HC00000052,"Tahasin - Tunde Traders Ltd - Nateete",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",375,"SB3 Damascus","375-SB3 Damascus"
119,RT0126,53,"Tahasin - Tunde Traders ltd -Nateete",NATEETE,52,HC00000052,"Tahasin - Tunde Traders Ltd - Nateete",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",375,"SB3 Damascus","375-SB3 Damascus"
293,RT0280,53,"Tahasin - Tunde Traders ltd -Nateete",NATEETE,52,HC00000052,"Tahasin - Tunde Traders Ltd - Nateete",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",375,"SB3 Damascus","375-SB3 Damascus"
120,RT0127,54,"Tasuda Trading Company Limited - Wobulenzi",LUWERO,53,HC00000053,"Tasuda Trading Company Ltd - Wobulenzi",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
294,RT0281,54,"Tasuda Trading Company Limited - Wobulenzi",LUWERO,53,HC00000053,"Tasuda Trading Company Ltd - Wobulenzi",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
460,RT0446,54,"Tasuda Trading Company Limited - Wobulenzi",LUWERO,53,HC00000053,"Tasuda Trading Company Ltd - Wobulenzi",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
121,RT0128,55,"Tasuda Trading Company ltd - Luwero",LUWERO,54,HC00000054,"Tasuda Trading Company Ltd - Luweero",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
122,RT0129,55,"Tasuda Trading Company ltd - Luwero",LUWERO,54,HC00000054,"Tasuda Trading Company Ltd - Luweero",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
123,RT0130,55,"Tasuda Trading Company ltd - Luwero",LUWERO,54,HC00000054,"Tasuda Trading Company Ltd - Luweero",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
